_id,driverID,driverName,phoneNumber,taxiID,rating
64d0accffc13ae57f108a0e2,2260,Bondie Titcomb,12344156,2260,1.2
64d0accffc13ae57f108a0e3,2261,Harp Folke,26248947,2261,3.2
64d0accffc13ae57f108a0e4,2262,Hewet Reinmar,84623905,2262,3
64d0accffc13ae57f108a0e5,2263,Aimee Salterne,67165872,2263,2
64d0accffc13ae57f108a0e6,2264,Carr Randal,12430713,2264,3.5
64d0accffc13ae57f108a0e7,2265,Matilda Elby,92025274,2265,1.2
64d0accffc13ae57f108a0e8,2266,Titos Tuckerman,61422092,2266,1
64d0accffc13ae57f108a0e9,2267,Nikolas Costelloe,67453897,2267,4.6
64d0accffc13ae57f108a0ea,2268,Hazel Paddingdon,86967493,2268,3.5
64d0accffc13ae57f108a0eb,2269,Cathyleen Harfleet,88575261,2269,2.5
64d0accffc13ae57f108a0ec,2270,Libbey Zannotti,96074495,2270,1.8
64d0accffc13ae57f108a0ed,2271,Josefa Rivenzon,29729009,2271,1.4
64d0accffc13ae57f108a0ee,2272,Salomo Colkett,50017584,2272,0.9
64d0accffc13ae57f108a0ef,2273,Alidia Smitherham,66387950,2273,1.8
64d0accffc13ae57f108a0f0,2274,Gabbie Dorrell,33969169,2274,1.3
64d0accffc13ae57f108a0f1,2275,Amabel Pagitt,27252705,2275,2.1
64d0accffc13ae57f108a0f2,2276,Paule Manson,98598703,2276,4.2
64d0accffc13ae57f108a0f3,2277,Marieann Flecknell,46115674,2277,0.4
64d0accffc13ae57f108a0f4,2278,Ines Cornbell,10734319,2278,1.6
64d0accffc13ae57f108a0f5,2279,Huberto Kuhnwald,87769399,2279,3.1
64d0accffc13ae57f108a0f6,2280,Florencia Rackstraw,15527151,2280,1
64d0accffc13ae57f108a0f7,2281,Marissa Domenc,83511822,2281,0.9
64d0accffc13ae57f108a0f8,2282,Sherwynd Towll,94384555,2282,0.1
64d0accffc13ae57f108a0f9,2283,Matilda Deas,87581911,2283,1
64d0accffc13ae57f108a0fa,2284,Lurline Moizer,82015287,2284,1.1
64d0accffc13ae57f108a0fb,2285,Elisabetta Geall,69829762,2285,3.8
64d0accffc13ae57f108a0fc,2286,Julianne Greeno,16274390,2286,3.7
64d0accffc13ae57f108a0fd,2287,Sterne Dalbey,28722152,2287,0.9
64d0accffc13ae57f108a0fe,2288,Corrina Cardero,89521195,2288,2.2
64d0accffc13ae57f108a0ff,2289,Ave Breissan,49052824,2289,2.9
64d0accffc13ae57f108a100,2290,Thibaut Flode,51810825,2290,2.3
64d0accffc13ae57f108a101,2291,Harriett Choppin,40349095,2291,3.1
64d0accffc13ae57f108a102,2292,Aaren BURWIN,26464806,2292,0.7
64d0accffc13ae57f108a103,2293,Oneida Baldinotti,32822202,2293,1.2
64d0accffc13ae57f108a104,2294,Mair Van den Velde,16866136,2294,0.4
64d0accffc13ae57f108a105,2295,Shantee Rivitt,57291513,2295,1.2
64d0accffc13ae57f108a106,2296,Lyon Garrish,91787065,2296,1.2
64d0accffc13ae57f108a107,2297,Stearne Byatt,95362765,2297,4.2
64d0accffc13ae57f108a108,2298,Shirline Rippingall,22396833,2298,1.3
64d0accffc13ae57f108a109,2299,Massimo Ciobotaro,10301091,2299,2.5
64d0accffc13ae57f108a10a,2300,Agnese Comolli,27475081,2300,1.9
64d0accffc13ae57f108a10b,2301,Mariska Titterton,79216190,2301,2.7
64d0accffc13ae57f108a10c,2302,Manny Bille,36887767,2302,2.8
64d0accffc13ae57f108a10d,2303,Saba Winear,93360887,2303,3
64d0accffc13ae57f108a10e,2304,Gibb Wildin,15600028,2304,4.2
64d0accffc13ae57f108a10f,2305,Thomas Planks,70993953,2305,3.2
64d0accffc13ae57f108a110,2306,Minette Stanislaw,41189081,2306,2
64d0accffc13ae57f108a111,2307,Harlene Birchall,78994583,2307,4.9
64d0accffc13ae57f108a112,2308,Gianina Cockshott,35629010,2308,0
64d0accffc13ae57f108a113,2309,Fabiano Osbourn,36654464,2309,0.6
64d0accffc13ae57f108a114,2310,Waylon Hutchens,15127634,2310,3
64d0accffc13ae57f108a115,2311,Tabina Greenside,33574354,2311,1
64d0accffc13ae57f108a116,2312,Andy Andras,57070531,2312,0.6
64d0accffc13ae57f108a117,2313,Derwin McCosh,28760010,2313,3.9
64d0accffc13ae57f108a118,2314,Marlow Knill,93383388,2314,4.9
64d0accffc13ae57f108a119,2315,Gabbey Abad,64122697,2315,0.9
64d0accffc13ae57f108a11a,2316,Spenser Llewelly,13638438,2316,3.4
64d0accffc13ae57f108a11b,2317,Far Readshaw,27652783,2317,2.4
64d0accffc13ae57f108a11c,2318,Leroy Clay,46976484,2318,1.5
64d0accffc13ae57f108a11d,2319,Jamaal deKnevet,67866797,2319,1.8
64d0accffc13ae57f108a11e,2320,Brenda Lowery,77810396,2320,4.6
64d0accffc13ae57f108a11f,2321,Marlena Walpole,20860935,2321,0.6
64d0accffc13ae57f108a120,2322,Niels Girk,47487817,2322,3.2
64d0accffc13ae57f108a121,2323,Leland Whyberd,96961161,2323,4.5
64d0accffc13ae57f108a122,2324,Orlando Gotcliffe,93385683,2324,1.7
64d0accffc13ae57f108a123,2325,Xena Kneller,73971812,2325,4.2
64d0accffc13ae57f108a124,2326,Devan Ravillas,55343892,2326,2.3
64d0accffc13ae57f108a125,2327,Lenna Stickens,92446715,2327,3.1
64d0accffc13ae57f108a126,2328,Artemus Edelheid,31024307,2328,4.7
64d0accffc13ae57f108a127,2329,Hildagard Ricciardiello,85109966,2329,2.7
64d0accffc13ae57f108a128,2330,Mort Stut,47420761,2330,1.5
64d0accffc13ae57f108a129,2331,Rosamund Hatcher,19467919,2331,2
64d0accffc13ae57f108a12a,2332,Alisha Grove,56332412,2332,0.2
64d0accffc13ae57f108a12b,2333,Corinne Woods,29486503,2333,4.7
64d0accffc13ae57f108a12c,2334,Celestyn Hordell,27025379,2334,2.8
64d0accffc13ae57f108a12d,2335,Frederik Pearton,57406599,2335,2.8
64d0accffc13ae57f108a12e,2336,Carolynn Egar,30816875,2336,4
64d0accffc13ae57f108a12f,2337,Penrod Alam,27439183,2337,1.5
64d0accffc13ae57f108a130,2338,Wilfred Atmore,60381956,2338,0.3
64d0accffc13ae57f108a131,2339,Brittany Gentner,73282412,2339,2.6
64d0accffc13ae57f108a132,2340,Celine Birtwell,58158819,2340,1.4
64d0accffc13ae57f108a133,2341,Jesus Crenshaw,75189302,2341,3
64d0accffc13ae57f108a134,2342,Aldo Kenaway,20391123,2342,2.1
64d0accffc13ae57f108a135,2343,Madelaine Wilce,52022211,2343,1.7
64d0accffc13ae57f108a136,2344,Rodger Gytesham,34401429,2344,2.2
64d0accffc13ae57f108a137,2345,Leonardo Prentice,74285466,2345,3.4
64d0accffc13ae57f108a138,2346,Chaunce Hanford,87392925,2346,0.4
64d0accffc13ae57f108a139,2347,Puff Treat,39290082,2347,2.8
64d0accffc13ae57f108a13a,2348,Jamie Brasseur,41930395,2348,1.3
64d0accffc13ae57f108a13b,2349,Queenie Dict,34573520,2349,4
64d0accffc13ae57f108a13c,2350,Carlee Rodwell,91076219,2350,4.2
64d0accffc13ae57f108a13d,2351,Constantin Klawi,43863572,2351,1
64d0accffc13ae57f108a13e,2352,Eve Dollard,42453123,2352,1.5
64d0accffc13ae57f108a13f,2353,Shauna Hillen,56522773,2353,2.4
64d0accffc13ae57f108a140,2354,Hernando Mora,73191726,2354,2.5
64d0accffc13ae57f108a141,2355,Clayson Hepher,20121873,2355,1.9
64d0accffc13ae57f108a142,2356,Rees Kebell,66273673,2356,1
64d0accffc13ae57f108a143,2357,Fey Dolohunty,81564666,2357,0.7
64d0accffc13ae57f108a144,2358,Antin MacCrackan,10538804,2358,0.2
64d0accffc13ae57f108a145,2359,Rand Barnbrook,98779079,2359,3.4
64d0accffc13ae57f108a146,2360,Nathanil Fraine,55386721,2360,3.4
64d0accffc13ae57f108a147,2361,Claudina Melpuss,86800265,2361,3.1
64d0accffc13ae57f108a148,2362,Trixy Crennell,81892714,2362,3.5
64d0accffc13ae57f108a149,2363,Mala Ebbings,95573609,2363,2.4
64d0accffc13ae57f108a14a,2364,Almeria Kincla,61756013,2364,3.3
64d0accffc13ae57f108a14b,2365,Ashlin Storror,37604698,2365,3.8
64d0accffc13ae57f108a14c,2366,Monro Denis,10857924,2366,0.9
64d0accffc13ae57f108a14d,2367,Amery Indgs,72878253,2367,3.1
64d0accffc13ae57f108a14e,2368,Tirrell Poker,42902111,2368,2.1
64d0accffc13ae57f108a14f,2369,Lewes Forrestill,44940540,2369,2.1
64d0accffc13ae57f108a150,2370,Meghann Shacklady,80198802,2370,2.8
64d0accffc13ae57f108a151,2371,Reilly MacEvilly,77704146,2371,4.7
64d0accffc13ae57f108a152,2372,Ginnifer Dyde,50524309,2372,1.9
64d0accffc13ae57f108a153,2373,Thayne Reck,39085314,2373,3.6
64d0accffc13ae57f108a154,2374,Millard Bonney,80077586,2374,3.2
64d0accffc13ae57f108a155,2375,Brandise Eite,15579704,2375,1.8
64d0accffc13ae57f108a156,2376,Kippy Allsepp,74876382,2376,3.7
64d0accffc13ae57f108a157,2377,Bron Holtaway,84565364,2377,1.1
64d0accffc13ae57f108a158,2378,Micki Draisey,42902355,2378,2.1
64d0accffc13ae57f108a159,2379,Hedy Cruxton,57707227,2379,3.6
64d0accffc13ae57f108a15a,2380,Farrell Planke,88935060,2380,0.3
64d0accffc13ae57f108a15b,2381,Karna O'Doherty,10258101,2381,2
64d0accffc13ae57f108a15c,2382,Scott Hedney,32514681,2382,3.7
64d0accffc13ae57f108a15d,2383,Vasilis Woolway,38328778,2383,1.5
64d0accffc13ae57f108a15e,2384,Veda Volante,53161493,2384,3.8
64d0accffc13ae57f108a15f,2385,Starlene Meikle,30495381,2385,4
64d0accffc13ae57f108a160,2386,Tadio Luciani,74845858,2386,1.4
64d0accffc13ae57f108a161,2387,Linc Hynde,61544073,2387,2.5
64d0accffc13ae57f108a162,2388,Ana Tabard,57827680,2388,0.1
64d0accffc13ae57f108a163,2389,Almeria Kupper,24565113,2389,1
64d0accffc13ae57f108a164,2390,Kassandra Kendred,99423251,2390,3
64d0accffc13ae57f108a165,2391,Karia Cornelissen,60543101,2391,2.4
64d0accffc13ae57f108a166,2392,Trixi Keene,20781131,2392,2.2
64d0accffc13ae57f108a167,2393,Garik Cominoli,24059603,2393,2.9
64d0accffc13ae57f108a168,2394,Olive Miranda,53204942,2394,0.8
64d0accffc13ae57f108a169,2395,Quintus Mossman,98675484,2395,4.8
64d0accffc13ae57f108a16a,2396,Teodor Andryunin,86297852,2396,2.7
64d0accffc13ae57f108a16b,2397,Rod Rebert,51254211,2397,3.5
64d0accffc13ae57f108a16c,2398,Ethelred Bartkiewicz,11447927,2398,4.8
64d0accffc13ae57f108a16d,2399,Prentice Nance,78681642,2399,4.8
64d0accffc13ae57f108a16e,2400,Wayland Goggey,63121134,2400,1.8
64d0accffc13ae57f108a16f,2401,Vally Lacelett,52478619,2401,0.7
64d0accffc13ae57f108a170,2402,Nerty Antonijevic,81950866,2402,3.2
64d0accffc13ae57f108a171,2403,Larine Carnoghan,43720601,2403,0.8
64d0accffc13ae57f108a172,2404,Helene Rouge,73357667,2404,2.3
64d0accffc13ae57f108a173,2405,Ximenes Klawi,71269784,2405,3.2
64d0accffc13ae57f108a174,2406,Laurie Jachtym,93439776,2406,0.5
64d0accffc13ae57f108a175,2407,Melamie Harmour,77082609,2407,2.3
64d0accffc13ae57f108a176,2408,Remy Jent,18939200,2408,0.7
64d0accffc13ae57f108a177,2409,Enrica Parades,34619044,2409,0
64d0accffc13ae57f108a178,2410,Anallese Mummery,96621064,2410,0.9
64d0accffc13ae57f108a179,2411,Missie Casterou,83731043,2411,3.5
64d0accffc13ae57f108a17a,2412,Fernandina Chaplyn,29821990,2412,1.1
64d0accffc13ae57f108a17b,2413,Kary Katte,78013450,2413,3.9
64d0accffc13ae57f108a17c,2414,Dorice Vedishchev,75896721,2414,4.3
64d0accffc13ae57f108a17d,2415,Marylinda Atkirk,93176953,2415,3.9
64d0accffc13ae57f108a17e,2416,Alwyn Ralston,86198644,2416,4.9
64d0accffc13ae57f108a17f,2417,Lalo Maultby,94060839,2417,2.1
64d0accffc13ae57f108a180,2418,Caron Tilley,42727203,2418,3.7
64d0accffc13ae57f108a181,2419,Joby MacNally,32088253,2419,2.8
64d0accffc13ae57f108a182,2420,Adara Evers,22109257,2420,1.8
64d0accffc13ae57f108a183,2421,Andrew Bembrick,94552253,2421,4.9
64d0accffc13ae57f108a184,2422,Kizzee Bellelli,84357027,2422,0.2
64d0accffc13ae57f108a185,2423,Margalo Vlasenkov,53566658,2423,0.1
64d0accffc13ae57f108a186,2424,Lyndel Segot,87334064,2424,3.8
64d0accffc13ae57f108a187,2425,Emmit Matheson,40448552,2425,2.3
64d0accffc13ae57f108a188,2426,Renie Scott,78490344,2426,1.8
64d0accffc13ae57f108a189,2427,Phillie Sollime,56848515,2427,1
64d0accffc13ae57f108a18a,2428,Clarence Cansdall,96493382,2428,2
64d0accffc13ae57f108a18b,2429,Ky McGhie,80005946,2429,3.4
64d0accffc13ae57f108a18c,2430,Sibelle Figiovanni,60303455,2430,3
64d0accffc13ae57f108a18d,2431,Ketti Reame,71469275,2431,0.2
64d0accffc13ae57f108a18e,2432,Joel Silbermann,19472381,2432,4.5
64d0accffc13ae57f108a18f,2433,Calypso Grzegorzewicz,20979728,2433,1.7
64d0accffc13ae57f108a190,2434,Simonette Helstrom,92061975,2434,3.4
64d0accffc13ae57f108a191,2435,Rouvin Twidale,38997867,2435,3.2
64d0accffc13ae57f108a192,2436,Brigitta Hartfleet,87011838,2436,3.7
64d0accffc13ae57f108a193,2437,Shandra Figura,36157506,2437,3.9
64d0accffc13ae57f108a194,2438,Antonina Etches,17864068,2438,3.7
64d0accffc13ae57f108a195,2439,Sayres Rain,63049467,2439,3.1
64d0accffc13ae57f108a196,2440,Lynnett Woodroofe,27864352,2440,4.8
64d0accffc13ae57f108a197,2441,Lacee Sudran,11758767,2441,2.4
64d0accffc13ae57f108a198,2442,Caresse Plose,60168616,2442,2.7
64d0accffc13ae57f108a199,2443,Miriam Miner,93296402,2443,4.9
64d0accffc13ae57f108a19a,2444,Barri Greenstreet,52959698,2444,1
64d0accffc13ae57f108a19b,2445,Alberto Harroway,80813777,2445,2.5
64d0accffc13ae57f108a19c,2446,Dorthea Bradnock,20126828,2446,0.2
64d0accffc13ae57f108a19d,2447,Teodoor Grossman,11468624,2447,0.2
64d0accffc13ae57f108a19e,2448,Dana Minchella,70487112,2448,4.2
64d0accffc13ae57f108a19f,2449,Hedwiga Cusick,55255735,2449,2.7
64d0accffc13ae57f108a1a0,2450,Mignon O'Nion,78324881,2450,0.7
64d0accffc13ae57f108a1a1,2451,Wilona Peyzer,90073190,2451,1.9
64d0accffc13ae57f108a1a2,2452,Odell Losano,25614388,2452,2.2
64d0accffc13ae57f108a1a3,2453,Jareb Hillaby,70049301,2453,3.8
64d0accffc13ae57f108a1a4,2454,Evita Fakeley,73020117,2454,3.9
64d0accffc13ae57f108a1a5,2455,Job Dews,70592353,2455,4.7
64d0accffc13ae57f108a1a6,2456,Abel Corradi,41630228,2456,1.3
64d0accffc13ae57f108a1a7,2457,Laurena Ellum,64937998,2457,4.4
64d0accffc13ae57f108a1a8,2458,Twyla Briamo,33901154,2458,1.7
64d0accffc13ae57f108a1a9,2459,Aubrey Jecks,68651765,2459,1.7
64d0accffc13ae57f108a1aa,2460,Donny Sharphurst,19442144,2460,4.7
64d0accffc13ae57f108a1ab,2461,Phil Monelli,25609149,2461,0
64d0accffc13ae57f108a1ac,2462,Gerry Rojel,50980112,2462,4.9
64d0accffc13ae57f108a1ad,2463,Grantham Shine,15368941,2463,3.2
64d0accffc13ae57f108a1ae,2464,Gustavus Gepson,19239918,2464,0.2
64d0accffc13ae57f108a1af,2465,Jess Bravington,11315164,2465,3.3
64d0accffc13ae57f108a1b0,2466,Tabb Shuttleworth,87376385,2466,0.9
64d0accffc13ae57f108a1b1,2467,Jeremiah Kippins,91224005,2467,3.7
64d0accffc13ae57f108a1b2,2468,Erskine Simeoni,23165871,2468,0.5
64d0accffc13ae57f108a1b3,2469,Giff Chill,40104092,2469,0.6
64d0accffc13ae57f108a1b4,2470,Mab Gamell,42153139,2470,4.8
64d0accffc13ae57f108a1b5,2471,Alexandro Bend,34230012,2471,0.5
64d0accffc13ae57f108a1b6,2472,Deana Linch,82692669,2472,0.4
64d0accffc13ae57f108a1b7,2473,Giovanni Shegog,47369703,2473,1.8
64d0accffc13ae57f108a1b8,2474,Barbie Pattlel,97018164,2474,2
64d0accffc13ae57f108a1b9,2475,Ina Sarfati,77054452,2475,1.5
64d0accffc13ae57f108a1ba,2476,Nial Ellice,70860334,2476,1.5
64d0accffc13ae57f108a1bb,2477,Jacqueline Moyce,71912802,2477,0.8
64d0accffc13ae57f108a1bc,2478,Bucky Bartram,72670927,2478,4.7
64d0accffc13ae57f108a1bd,2479,Erek Bartel,88434863,2479,3.2
64d0accffc13ae57f108a1be,2480,Alphonse Cline,74898401,2480,2.7
64d0accffc13ae57f108a1bf,2481,Chrissie Gilfoy,69218473,2481,3.3
64d0accffc13ae57f108a1c0,2482,Doralia Songest,73805093,2482,2.2
64d0accffc13ae57f108a1c1,2483,Alphonso Leijs,41529329,2483,0.5
64d0accffc13ae57f108a1c2,2484,Guenna Pelcheur,52182063,2484,3.8
64d0accffc13ae57f108a1c3,2485,Boone Proudlove,45496554,2485,0.5
64d0accffc13ae57f108a1c4,2486,Alissa Raison,90707655,2486,3
64d0accffc13ae57f108a1c5,2487,Alyosha Storr,89049123,2487,4.8
64d0accffc13ae57f108a1c6,2488,Lilly Bolsover,52815495,2488,1.6
64d0accffc13ae57f108a1c7,2489,Dalston Lilian,69015585,2489,1.4
64d0accffc13ae57f108a1c8,2490,Allayne Golt,25772559,2490,1.5
64d0accffc13ae57f108a1c9,2491,Wit Rooke,51647067,2491,5
64d0accffc13ae57f108a1ca,2492,Talbot Haine,20794465,2492,2.1
64d0accffc13ae57f108a1cb,2493,Susana Moyse,37116887,2493,4.5
64d0accffc13ae57f108a1cc,2494,Tymothy Dyerson,62383468,2494,2.6
64d0accffc13ae57f108a1cd,2495,Harvey Phillipson,14881397,2495,1.6
64d0accffc13ae57f108a1ce,2496,Wileen Blodget,66552385,2496,5
64d0accffc13ae57f108a1cf,2497,Tedda Fellos,39630749,2497,2.7
64d0accffc13ae57f108a1d0,2498,Tallia Camplin,27453918,2498,1.1
64d0accffc13ae57f108a1d1,2499,Rene Order,23654552,2499,4.2
64d0accffc13ae57f108a1d2,2500,Barb Bjorkan,54977392,2500,2.9
64d0accffc13ae57f108a1d3,2501,Byrom Frow,34059488,2501,1.7
64d0accffc13ae57f108a1d4,2502,Phineas Spering,47364386,2502,2.6
64d0accffc13ae57f108a1d5,2503,Joni Cholonin,11456455,2503,0.2
64d0accffc13ae57f108a1d6,2504,Phil Flipsen,42312121,2504,3.5
64d0accffc13ae57f108a1d7,2505,Pavla Sleeman,79672552,2505,3.2
64d0accffc13ae57f108a1d8,2506,Fredericka Glassup,68725558,2506,0.5
64d0accffc13ae57f108a1d9,2507,Jordain Luton,75779504,2507,1.5
64d0accffc13ae57f108a1da,2508,Napoleon Budd,50888853,2508,1.1
64d0accffc13ae57f108a1db,2509,Riccardo Fone,11163505,2509,1.3
64d0accffc13ae57f108a1dc,2510,Gale McAster,32756781,2510,2.7
64d0accffc13ae57f108a1dd,2511,Marcia Roelofsen,22284404,2511,2.1
64d0accffc13ae57f108a1de,2512,Booth Covotti,54588254,2512,4.7
64d0accffc13ae57f108a1df,2513,Merv Varsey,23241363,2513,1.2
64d0accffc13ae57f108a1e0,2514,Brunhilda Aldam,94520969,2514,1.8
64d0accffc13ae57f108a1e1,2515,Amelia Kingcote,52466226,2515,2.9
64d0accffc13ae57f108a1e2,2516,Aloisia Elman,75060086,2516,0.1
64d0accffc13ae57f108a1e3,2517,Ashlie Wolver,64937057,2517,0.7
64d0accffc13ae57f108a1e4,2518,Rosemonde Holsey,31815228,2518,3.2
64d0accffc13ae57f108a1e5,2519,Martino Polo,59612277,2519,0.8
64d0accffc13ae57f108a1e6,2520,Romeo Lawlee,94818031,2520,1.7
64d0accffc13ae57f108a1e7,2521,Suki Mathevet,64758822,2521,2.6
64d0accffc13ae57f108a1e8,2522,Martynne Feehery,95611414,2522,1.5
64d0accffc13ae57f108a1e9,2523,Jacob Westwell,62949593,2523,1.6
64d0accffc13ae57f108a1ea,2524,Warden Francais,67350095,2524,4.1
64d0accffc13ae57f108a1eb,2525,Parker Carnelley,84524254,2525,3
64d0accffc13ae57f108a1ec,2526,Jobye Rosander,87381799,2526,4.9
64d0accffc13ae57f108a1ed,2527,Stace Luker,60973314,2527,1
64d0accffc13ae57f108a1ee,2528,Barnett Friese,27817441,2528,3.5
64d0accffc13ae57f108a1ef,2529,Clifford Pray,64261051,2529,0.4
64d0accffc13ae57f108a1f0,2530,Trina Millery,43076551,2530,3.6
64d0accffc13ae57f108a1f1,2531,Kaylil Skarman,37592711,2531,2.6
64d0accffc13ae57f108a1f2,2532,Melonie Fulks,79557717,2532,3.6
64d0accffc13ae57f108a1f3,2533,Idette Loveridge,37972566,2533,4.3
64d0accffc13ae57f108a1f4,2534,Gilbertine Mosedale,79188754,2534,3.5
64d0accffc13ae57f108a1f5,2535,Basilius Bartolini,40774599,2535,2.6
64d0accffc13ae57f108a1f6,2536,Shandeigh Ubsdall,86044194,2536,1.6
64d0accffc13ae57f108a1f7,2537,Burt Hansberry,23508425,2537,4.7
64d0accffc13ae57f108a1f8,2538,Dermot Aird,96049965,2538,0.6
64d0accffc13ae57f108a1f9,2539,Lorenza Halfhead,47966086,2539,4.9
64d0accffc13ae57f108a1fa,2540,Kati Bubbins,45950998,2540,3.9
64d0accffc13ae57f108a1fb,2541,Waiter Eltringham,17273683,2541,1.4
64d0accffc13ae57f108a1fc,2542,Burnaby O'Scollain,66217388,2542,1
64d0accffc13ae57f108a1fd,2543,Laure Grichukhanov,63164852,2543,4.4
64d0accffc13ae57f108a1fe,2544,Dorine Roote,55635784,2544,2.4
64d0accffc13ae57f108a1ff,2545,Marcela Fishenden,77257445,2545,3.1
64d0accffc13ae57f108a200,2546,Velvet Beedom,96163630,2546,2.4
64d0accffc13ae57f108a201,2547,Camilla Delaney,64641364,2547,3.7
64d0accffc13ae57f108a202,2548,Pearle Cake,40737338,2548,1.6
64d0accffc13ae57f108a203,2549,Aaren Ethelston,90975290,2549,4.5
64d0accffc13ae57f108a204,2550,Harvey Sabie,25631996,2550,3.8
64d0accffc13ae57f108a205,2551,Ida Duce,39770572,2551,1.6
64d0accffc13ae57f108a206,2552,Agnella Salmon,90098014,2552,3.8
64d0accffc13ae57f108a207,2553,Shela Tilte,24805844,2553,1.3
64d0accffc13ae57f108a208,2554,Eachelle Hawkshaw,57659445,2554,2.3
64d0accffc13ae57f108a209,2555,Brandea Danshin,23960231,2555,2.1
64d0accffc13ae57f108a20a,2556,Wald Eplett,89616471,2556,1.9
64d0accffc13ae57f108a20b,2557,Winny Scrivener,16294369,2557,2.8
64d0accffc13ae57f108a20c,2558,Sim Wotton,39373822,2558,1.2
64d0accffc13ae57f108a20d,2559,Ardelis Kilban,65130510,2559,4.6
64d0accffc13ae57f108a20e,2560,Blisse Amaya,66652258,2560,1.5
64d0accffc13ae57f108a20f,2561,Doralyn Trafford,91996115,2561,0.3
64d0accffc13ae57f108a210,2562,Lesley Reichhardt,77201580,2562,0.2
64d0accffc13ae57f108a211,2563,Dniren Stonhouse,44261360,2563,1.4
64d0accffc13ae57f108a212,2564,Peter Godbehere,56799145,2564,2.6
64d0accffc13ae57f108a213,2565,Sherman Thuillier,84305987,2565,1.8
64d0accffc13ae57f108a214,2566,Bernie Alexsandrev,63090845,2566,3.8
64d0accffc13ae57f108a215,2567,Bethanne Strettle,63813499,2567,2.2
64d0accffc13ae57f108a216,2568,Laurena Klimkiewich,53041450,2568,0.7
64d0accffc13ae57f108a217,2569,Dorian Oxtaby,16813385,2569,0.5
64d0accffc13ae57f108a218,2570,Darsie Everix,82947775,2570,0
64d0accffc13ae57f108a219,2571,Woodie Hue,27804921,2571,2.3
64d0accffc13ae57f108a21a,2572,Israel Mackneis,66129522,2572,4.4
64d0accffc13ae57f108a21b,2573,Elana Smissen,57200016,2573,4.3
64d0accffc13ae57f108a21c,2574,Siouxie Melwall,11991117,2574,4.4
64d0accffc13ae57f108a21d,2575,Eliza Wikey,28723169,2575,1.6
64d0accffc13ae57f108a21e,2576,Shela Keene,82822379,2576,4.3
64d0accffc13ae57f108a21f,2577,Jemmie Baumler,26208953,2577,0.3
64d0accffc13ae57f108a220,2578,Willette Wanden,13133582,2578,3.6
64d0accffc13ae57f108a221,2579,Alana Bridgen,39353200,2579,2.7
64d0accffc13ae57f108a222,2580,Cristiano Littleproud,77348984,2580,0.7
64d0accffc13ae57f108a223,2581,Ania M'Chirrie,97084359,2581,5
64d0accffc13ae57f108a224,2582,Camille Iredale,32927710,2582,4.2
64d0accffc13ae57f108a225,2583,Rabi Bunhill,42469394,2583,0.5
64d0accffc13ae57f108a226,2584,Serena Le Grys,50721493,2584,1.2
64d0accffc13ae57f108a227,2585,Marianna Foxworthy,57154858,2585,2.5
64d0accffc13ae57f108a228,2586,Warner Woolway,61028389,2586,3.8
64d0accffc13ae57f108a229,2587,Suzette Giamo,61213757,2587,2
64d0accffc13ae57f108a22a,2588,Ashien Slevin,37865522,2588,3.2
64d0accffc13ae57f108a22b,2589,Cordelia Turnor,18465931,2589,0.5
64d0accffc13ae57f108a22c,2590,Kameko Hefferon,85706189,2590,0.5
64d0accffc13ae57f108a22d,2591,Lorain Lofty,52932575,2591,3.8
64d0accffc13ae57f108a22e,2592,Gill Drinkwater,44968378,2592,2.7
64d0accffc13ae57f108a22f,2593,Ram Schrader,75452094,2593,1.8
64d0accffc13ae57f108a230,2594,Niko Tottem,64237942,2594,2.4
64d0accffc13ae57f108a231,2595,Hortensia Lockley,87857370,2595,0.4
64d0accffc13ae57f108a232,2596,Jacklin Hafford,63283282,2596,2.1
64d0accffc13ae57f108a233,2597,Elinor McKleod,82081196,2597,0.1
64d0accffc13ae57f108a234,2598,Jule Chazotte,51554575,2598,1.8
64d0accffc13ae57f108a235,2599,Rozanne Keneforde,79744092,2599,1.1
64d0accffc13ae57f108a236,2600,Alexandrina Mueller,46368851,2600,3.8
64d0accffc13ae57f108a237,2601,Heindrick Carmo,11628743,2601,4.4
64d0accffc13ae57f108a238,2602,Sallyanne MacKee,18975859,2602,1.5
64d0accffc13ae57f108a239,2603,Kelby Grenshields,55899760,2603,1.2
64d0accffc13ae57f108a23a,2604,Arney Syer,76434828,2604,2.8
64d0accffc13ae57f108a23b,2605,Suzi Gratten,34193025,2605,4.1
64d0accffc13ae57f108a23c,2606,Corissa Pietri,46092417,2606,0.7
64d0accffc13ae57f108a23d,2607,Marnia Whitman,99932328,2607,4.5
64d0accffc13ae57f108a23e,2608,Sissy Barrus,84214209,2608,0.5
64d0accffc13ae57f108a23f,2609,Grove Moyer,42992864,2609,0.3
64d0accffc13ae57f108a240,2610,Myca Anfusso,32065748,2610,0.2
64d0accffc13ae57f108a241,2611,Rudolph Fabri,34024074,2611,4.2
64d0accffc13ae57f108a242,2612,Rose Ellingsworth,10312702,2612,1.9
64d0accffc13ae57f108a243,2613,Parke Bicksteth,78507965,2613,2.2
64d0accffc13ae57f108a244,2614,Chrisy Goburn,51058811,2614,1.1
64d0accffc13ae57f108a245,2615,Bernie Waison,63893327,2615,3.7
64d0accffc13ae57f108a246,2616,Malina Cleever,13583430,2616,3.7
64d0accffc13ae57f108a247,2617,Bekki Roch,17519912,2617,3.8
